2026-08-30 17:45:51 | INFO | Prediction request received
2026-09-02 13:08:50 | INFO | Model attrition_pipeline loaded
2026-09-02 13:08:50 | INFO | Prediction completed -- risk=HIGH prob=0.7450
2026-09-02 13:08:50 | INFO | Prediction request received
2026-09-02 13:08:50 | INFO | Model attrition_pipeline loaded
2026-09-02 13:08:51 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:08:51 | INFO | Prediction request received
2026-09-02 13:08:51 | INFO | Model attrition_pipeline loaded
2026-09-02 13:08:51 | INFO | Prediction completed -- risk=HIGH prob=0.9050
2026-09-02 13:09:12 | INFO | Prediction request received
2026-09-02 13:09:22 | INFO | Startup: loading intelligence table and attrition model
2026-09-02 13:09:25 | INFO | Model attrition_pipeline loaded
2026-09-02 13:09:25 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:10:31 | INFO | Startup: loading intelligence table and attrition model
2026-09-02 13:12:38 | INFO | Prediction request received
2026-09-02 13:12:38 | INFO | Model attrition_pipeline loaded
2026-09-02 13:12:38 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:12:39 | INFO | Prediction request received
2026-09-02 13:12:39 | INFO | Model attrition_pipeline loaded
2026-09-02 13:12:40 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:12:41 | INFO | Prediction request received
2026-09-02 13:12:41 | INFO | Model attrition_pipeline loaded
2026-09-02 13:12:41 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:12:43 | INFO | Prediction request received
2026-09-02 13:12:43 | INFO | Model attrition_pipeline loaded
2026-09-02 13:12:43 | INFO | Prediction completed -- risk=HIGH prob=0.7450
2026-09-02 13:12:43 | INFO | Prediction request received
2026-09-02 13:12:43 | INFO | Model attrition_pipeline loaded
2026-09-02 13:12:44 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:12:44 | INFO | Prediction request received
2026-09-02 13:12:44 | INFO | Model attrition_pipeline loaded
2026-09-02 13:12:44 | INFO | Prediction completed -- risk=HIGH prob=0.9050
2026-09-02 13:13:29 | INFO | Startup: loading intelligence table and attrition model
2026-09-02 13:13:55 | INFO | Prediction request received
2026-09-02 13:15:44 | INFO | Model attrition_pipeline loaded
2026-09-02 13:15:44 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:16:41 | INFO | Startup: loading intelligence table and attrition model
2026-09-02 13:20:56 | INFO | Startup: loading intelligence table and attrition model
2026-09-02 13:21:54 | INFO | Prediction request received
2026-09-02 13:21:54 | INFO | Model attrition_pipeline loaded
2026-09-02 13:21:54 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:21:54 | INFO | Prediction request received
2026-09-02 13:21:54 | INFO | Model attrition_pipeline loaded
2026-09-02 13:21:55 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:21:55 | INFO | Prediction request received
2026-09-02 13:21:55 | INFO | Model attrition_pipeline loaded
2026-09-02 13:21:55 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:21:55 | INFO | Prediction request received
2026-09-02 13:21:55 | INFO | Model attrition_pipeline loaded
2026-09-02 13:21:56 | INFO | Prediction completed -- risk=HIGH prob=0.7450
2026-09-02 13:21:56 | INFO | Prediction request received
2026-09-02 13:21:56 | INFO | Model attrition_pipeline loaded
2026-09-02 13:21:56 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:21:56 | INFO | Prediction request received
2026-09-02 13:21:56 | INFO | Model attrition_pipeline loaded
2026-09-02 13:21:56 | INFO | Prediction completed -- risk=HIGH prob=0.9050
2026-09-02 13:22:12 | INFO | Startup: loading intelligence table and attrition model
2026-09-02 13:22:21 | INFO | Prediction request received
2026-09-02 13:22:30 | INFO | Model attrition_pipeline loaded
2026-09-02 13:22:30 | INFO | Prediction completed -- risk=HIGH prob=0.9250
2026-09-02 13:23:00 | INFO | Startup: loading intelligence table and attrition model
2026-09-02 13:28:45 | INFO | Startup: loading intelligence table and attrition model
